
START Gz Ax Ay Index Gx Gy END
START 1.213740458015267 0.224365234375 0.076171875 2 2.312977099236641 -4.32824427480916 END
START 2.0 0.323486328125 0.053955078125 3 -8.427480916030534 -1.015267175572519 END
START -0.08396946564885496 0.334228515625 0.066162109375 4 -12.969465648854962 1.4580152671755726 END
START 0.648854961832061 0.286376953125 0.019287109375 5 -0.8931297709923665 -0.3435114503816794 END
START 0.31297709923664124 0.266357421875 -0.022705078125 6 -0.5419847328244275 0.1450381679389313 END
START 0.4961832061068702 0.256103515625 -0.00830078125 7 -0.9236641221374046 0.15267175572519084 END
START 0.8549618320610687 0.264404296875 0.002685546875 8 -1.0305343511450382 0.08396946564885496 END
START -0.2900763358778626 0.24609375 0.17724609375 9 -22.389312977099237 4.748091603053435 END
START -0.37404580152671757 0.273193359375 -0.14501953125 10 -1.816793893129771 1.3969465648854962 END
START 1.9389312977099236 0.26904296875 -0.015380859375 11 -0.26717557251908397 -1.7786259541984732 END
START 0.4351145038167939 0.265869140625 0.012939453125 12 0.5267175572519084 0.3053435114503817 END
START 1.9465648854961832 0.2568359375 -0.03662109375 13 0.3435114503816794 0.06870229007633588 END
START 0.7557251908396947 0.253173828125 -0.03076171875 14 0.25190839694656486 -1.2900763358778626 END
START 2.7480916030534353 0.2890625 -0.04052734375 15 13.221374045801527 -1.4885496183206106 END
START 3.9618320610687023 0.2421875 -0.060546875 16 20.259541984732824 1.0763358778625953 END
START -1.549618320610687 0.26220703125 0.00146484375 17 6.236641221374046 1.8549618320610688 END
START -1.5038167938931297 0.4482421875 0.085205078125 18 1.4580152671755726 2.618320610687023 END
START -0.4351145038167939 0.2451171875 0.050537109375 19 -0.7251908396946565 -0.22137404580152673 END
START -1.8778625954198473 0.2578125 -0.020263671875 20 0.17557251908396945 0.4961832061068702 END
START 0.6870229007633588 0.2451171875 -0.00390625 21 0.25190839694656486 1.8015267175572518 END
START 0.030534351145038167 0.259521484375 0.017822265625 22 -0.07633587786259542 1.9465648854961832 END
START 0.24427480916030533 0.260009765625 0.002197265625 23 0.3053435114503817 0.2824427480916031 END
START 0.03816793893129771 0.279052734375 0.029296875 24 0.40458015267175573 0.3511450381679389 END
START 0.16030534351145037 0.262451171875 0.011474609375 25 0.05343511450381679 0.06870229007633588 END
START 0.09923664122137404 0.26416015625 0.010009765625 26 -0.03816793893129771 0.08396946564885496 END
START 0.16030534351145037 0.27099609375 0.011474609375 27 0.0916030534351145 0.22137404580152673 END
START 0.22137404580152673 0.26806640625 0.017822265625 28 0.22137404580152673 0.21374045801526717 END
START 0.17557251908396945 0.27099609375 0.0185546875 29 -0.007633587786259542 0.15267175572519084 END
START 0.17557251908396945 0.26953125 0.017822265625 30 -0.2366412213740458 0.07633587786259542 END
START 0.15267175572519084 0.265625 0.01220703125 31 -0.13740458015267176 0.13740458015267176 END
START 0.15267175572519084 0.252685546875 0.01025390625 32 0.0 0.16793893129770993 END
START 0.15267175572519084 0.2626953125 0.012939453125 33 0.007633587786259542 0.08396946564885496 END
START 0.16030534351145037 0.260986328125 0.0244140625 34 0.061068702290076333 0.06870229007633588 END
