
START Gz Ax Ay Index Gx Gy END
START 0.9541984732824428 0.14013671875 -0.10400390625 2 10.427480916030534 21.85496183206107 END
START 0.48091603053435117 0.174072265625 0.02880859375 3 2.2519083969465647 8.374045801526718 END
START 0.9694656488549618 0.182861328125 0.020263671875 4 0.46564885496183206 3.5801526717557253 END
START 0.2824427480916031 0.2138671875 0.01708984375 5 -0.19083969465648856 -1.4045801526717556 END
START 0.8473282442748091 0.207763671875 0.0166015625 6 -0.4580152671755725 -4.534351145038168 END
START 0.4351145038167939 0.216064453125 0.02197265625 7 -0.6030534351145038 -7.190839694656488 END
START -0.4580152671755725 0.227783203125 0.01611328125 8 -5.67175572519084 -18.389312977099237 END
START 2.8396946564885495 0.270751953125 -0.225830078125 9 18.99236641221374 9.725190839694656 END
START -2.6412213740458017 0.406982421875 0.18212890625 10 2.6106870229007635 0.48091603053435117 END
START 0.5801526717557252 0.24609375 -0.00537109375 11 -5.557251908396947 -4.435114503816794 END
START 1.4122137404580153 0.234619140625 -0.0458984375 12 -5.099236641221374 -2.2442748091603053 END
START -0.4122137404580153 0.243896484375 0.021484375 13 -1.297709923664122 0.16793893129770993 END
START 0.2748091603053435 0.26123046875 0.00341796875 14 0.32061068702290074 1.5114503816793894 END
START 0.5038167938931297 0.24951171875 0.044677734375 15 0.35877862595419846 0.3282442748091603 END
START -0.06870229007633588 0.260498046875 0.011962890625 16 -0.4580152671755725 -0.4580152671755725 END
START 0.2366412213740458 0.256103515625 0.00146484375 17 -0.45038167938931295 -0.3816793893129771 END
START 0.13740458015267176 0.262451171875 0.020263671875 18 0.29770992366412213 0.0916030534351145 END
START 0.06870229007633588 0.26318359375 0.015869140625 19 0.0 -0.08396946564885496 END
START 0.07633587786259542 0.261474609375 0.015869140625 20 -0.2595419847328244 -0.08396946564885496 END
START 0.22900763358778625 0.25927734375 0.01708984375 21 -0.05343511450381679 0.1450381679389313 END
START 0.21374045801526717 0.253173828125 0.017822265625 22 -0.061068702290076333 0.10687022900763359 END
START 0.1984732824427481 0.243408203125 0.022216796875 23 -0.19083969465648856 -0.015267175572519083 END
START 0.21374045801526717 0.2626953125 0.030517578125 24 -0.07633587786259542 -0.030534351145038167 END
START 0.25190839694656486 0.255859375 0.0 25 -0.13740458015267176 -0.03816793893129771 END
START 0.22900763358778625 0.267822265625 0.021728515625 26 -0.03816793893129771 1.9465648854961832 END
START 0.2748091603053435 0.268798828125 0.00830078125 27 0.03816793893129771 0.0916030534351145 END
START 0.11450381679389313 0.263916015625 0.006591796875 28 0.015267175572519083 0.1297709923664122 END
START 0.0916030534351145 0.260498046875 0.010986328125 29 -0.05343511450381679 0.06870229007633588 END
START 0.1297709923664122 0.249267578125 0.017333984375 30 -0.1450381679389313 0.05343511450381679 END
START 0.1297709923664122 0.242431640625 0.02001953125 31 -0.16793893129770993 0.04580152671755725 END
START 0.19083969465648856 0.2412109375 0.046630859375 32 -0.1450381679389313 0.015267175572519083 END
START 0.25190839694656486 0.243896484375 0.032470703125 33 -0.1297709923664122 0.030534351145038167 END
START 0.2366412213740458 0.254150390625 0.023681640625 34 -0.09923664122137404 0.061068702290076333 END
START 0.24427480916030533 0.274169921875 0.023681640625 35 -0.05343511450381679 0.030534351145038167 END
START 0.22137404580152673 0.265869140625 0.015625 36 1.9083969465648856 0.09923664122137404 END
START 0.11450381679389313 0.262939453125 0.018310546875 37 0.0 0.05343511450381679 END
START 0.1450381679389313 0.256591796875 0.0185546875 38 -0.03816793893129771 0.06870229007633588 END
START 0.17557251908396945 0.248291015625 0.01806640625 39 -0.1297709923664122 0.06870229007633588 END
START 0.20610687022900764 0.252685546875 0.027099609375 40 -0.17557251908396945 0.061068702290076333 END
START 0.24427480916030533 0.257080078125 0.025146484375 41 -0.16793893129770993 0.08396946564885496 END
START 0.26717557251908397 0.254150390625 0.0224609375 42 -0.13740458015267176 0.0916030534351145 END
START 0.2366412213740458 0.265380859375 0.00390625 43 -0.16030534351145037 0.061068702290076333 END
START 0.183206106870229 0.252197265625 0.014892578125 44 -0.12213740458015267 0.09923664122137404 END
START 0.07633587786259542 0.263427734375 0.01220703125 45 -0.022900763358778626 0.12213740458015267 END
START 0.11450381679389313 0.235107421875 0.01708984375 46 -0.022900763358778626 0.09923664122137404 END
START 0.11450381679389313 0.24658203125 0.01708984375 47 -1.9312977099236641 0.09923664122137404 END
START 0.15267175572519084 0.245849609375 0.0302734375 48 -0.09923664122137404 0.06870229007633588 END
START 0.20610687022900764 0.247314453125 0.026611328125 49 -0.17557251908396945 0.05343511450381679 END
START 0.19083969465648856 0.250244140625 0.0263671875 50 -0.15267175572519084 0.06870229007633588 END
START 0.22900763358778625 0.257080078125 0.0244140625 51 -0.183206106870229 0.04580152671755725 END
START 0.22900763358778625 0.25634765625 0.021728515625 52 -0.11450381679389313 0.09923664122137404 END
START 0.17557251908396945 0.27490234375 0.020263671875 53 -0.08396946564885496 0.05343511450381679 END
START 0.1984732824427481 0.2587890625 0.0 54 0.015267175572519083 0.12213740458015267 END
START 0.20610687022900764 0.260009765625 0.019287109375 55 0.015267175572519083 0.10687022900763359 END
START 0.21374045801526717 0.25341796875 0.020751953125 56 -1.9465648854961832 0.10687022900763359 END
START 0.19083969465648856 0.260498046875 0.01806640625 57 -0.08396946564885496 0.07633587786259542 END
START 0.1297709923664122 0.256591796875 0.014404296875 58 -0.15267175572519084 0.0916030534351145 END
START 0.1984732824427481 0.26123046875 0.031005859375 59 -0.21374045801526717 0.0916030534351145 END
START 0.183206106870229 0.26171875 0.02783203125 60 -0.16030534351145037 0.061068702290076333 END
START 0.1297709923664122 0.25927734375 0.015625 61 1.900763358778626 0.0916030534351145 END
